date,lat,lon,trap,station,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,species_UNSPECIFIED CULEX,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,depth,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,ra,fg,gr,br,tsra,sn,dz,fg+,sq,fu,hz,mifg,vcfg,bcfg,vcts,ts,num_mos,wnv_pres
2007-08-22,41.704572,-87.56566600000001,128,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,217.0,1.0
2007-08-22,41.717753,-87.531657,100,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0
2007-08-22,41.717753,-87.531657,100,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22.0,0.0
2007-08-22,41.719059,-87.675088,161,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
2007-08-22,41.719059,-87.675088,161,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2007-08-22,41.720848,-87.666014,94,2,0,0,0,0,0,0,1,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2007-08-22,41.720848,-87.666014,94,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
2007-08-22,41.720848,-87.666014,94,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28.0,1.0
2007-08-22,41.725516999999996,-87.61425799999999,162,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2007-08-22,41.725516999999996,-87.61425799999999,162,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2007-08-22,41.726465000000005,-87.585413,138,2,0,0,0,0,0,0,1,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2007-08-22,41.726465000000005,-87.585413,138,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,69.0,1.0
2007-08-22,41.726465000000005,-87.585413,138,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1054.0,1.0
2007-08-22,41.729669,-87.582699,107,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0
2007-08-22,41.729669,-87.582699,107,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2007-08-22,41.731922,-87.677512,96,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43.0,1.0
2007-08-22,41.731922,-87.677512,96,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,85.0,1.0
2007-08-22,41.732984,-87.649642,159,2,0,0,0,0,0,0,1,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
2007-08-22,41.732984,-87.649642,159,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24.0,1.0
2007-08-22,41.732984,-87.649642,159,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40.0,1.0
2007-08-22,41.733643,-87.55551,99,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2007-08-22,41.733643,-87.55551,99,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2007-08-22,41.737052,-87.54306700000001,206,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2007-08-22,41.737052,-87.54306700000001,206,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2007-08-22,41.740641,-87.546587,209,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26.0,0.0
2007-08-22,41.740641,-87.546587,209,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25.0,1.0
2007-08-22,41.750498,-87.605294,102,2,0,0,0,1,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2007-08-22,41.750498,-87.605294,102,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
2007-08-22,41.750498,-87.605294,102,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2007-08-22,41.862292,-87.64886,91,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2007-08-22,41.869215999999994,-87.627561,92,2,0,0,1,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
2007-08-22,41.869215999999994,-87.627561,92,2,0,1,0,0,0,0,0,0,90,70,80,9,70,73,0,15,506,1843,0,0.0,0.88,29.29,29.93,5.1,21,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2007-08-22,41.903002,-87.68826700000001,160,1,0,0,1,0,0,0,0,0,90,69,80,9,71,73,0,15,506,1843,0,0.0,0.37,29.23,29.94,5.3,21,9.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,1.0
2007-08-22,41.903002,-87.68826700000001,160,1,0,1,0,0,0,0,0,0,90,69,80,9,71,73,0,15,506,1843,0,0.0,0.37,29.23,29.94,5.3,21,9.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0.0
2007-08-24,41.644612,-87.60449799999999,97,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.644612,-87.60449799999999,97,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.662014,-87.72460799999999,135,2,0,0,0,1,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.662014,-87.72460799999999,135,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,53.0,1.0
2007-08-24,41.662014,-87.72460799999999,135,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,106.0,1.0
2007-08-24,41.682587,-87.707973,158,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0
2007-08-24,41.682587,-87.707973,158,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0
2007-08-24,41.688324,-87.676709,86,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,69.0,1.0
2007-08-24,41.688324,-87.676709,86,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,38.0,1.0
2007-08-24,41.692555,-87.598865,84,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,15.0,0.0
2007-08-24,41.692555,-87.598865,84,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.704336,-87.70373599999999,95,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,1.0
2007-08-24,41.717753,-87.531657,100,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.717753,-87.531657,100,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0.0
2007-08-24,41.719059,-87.675088,161,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.720848,-87.666014,94,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0
2007-08-24,41.720848,-87.666014,94,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0
2007-08-24,41.721474,-87.648064,85,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,13.0,0.0
2007-08-24,41.721474,-87.648064,85,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0
2007-08-24,41.723195000000004,-87.64997,89,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0
2007-08-24,41.723195000000004,-87.64997,89,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.725516999999996,-87.61425799999999,162,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
2007-08-24,41.725516999999996,-87.61425799999999,162,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.731922,-87.677512,96,2,0,0,0,0,0,0,1,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.731922,-87.677512,96,2,0,0,0,1,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0
2007-08-24,41.731922,-87.677512,96,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,21.0,0.0
2007-08-24,41.731922,-87.677512,96,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
2007-08-24,41.733643,-87.55551,99,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
2007-08-24,41.733643,-87.55551,99,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.74785,-87.70271600000001,72,2,0,0,0,0,0,0,1,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.74785,-87.70271600000001,72,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.754292,-87.590773,83,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0
2007-08-24,41.754292,-87.590773,83,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14.0,1.0
2007-08-24,41.754676,-87.612922,80,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.0,1.0
2007-08-24,41.754676,-87.612922,80,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0
2007-08-24,41.759346,-87.745602,67,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0
2007-08-24,41.759346,-87.745602,67,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0
2007-08-24,41.766202,-87.562889,79,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0
2007-08-24,41.766202,-87.562889,79,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0.0
2007-08-24,41.768388,-87.678649,69,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,35.0,0.0
2007-08-24,41.768388,-87.678649,69,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0
2007-08-24,41.77166,-87.703047,66,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0
2007-08-24,41.772846,-87.740029,156,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.772846,-87.740029,156,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.773215,-87.60088,73,2,0,0,0,1,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.773215,-87.60088,73,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0.0
2007-08-24,41.773215,-87.60088,73,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10.0,1.0
2007-08-24,41.775051,-87.65535600000001,78,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.775051,-87.65535600000001,78,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.776156,-87.778927,155,2,0,0,0,0,1,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.776156,-87.778927,155,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
2007-08-24,41.776156,-87.778927,155,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.0,1.0
2007-08-24,41.778296999999995,-87.752411,65,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,18.0,0.0
2007-08-24,41.778296999999995,-87.752411,65,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,28.0,0.0
2007-08-24,41.778748,-87.586427,77,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.781416,-87.77653199999999,71,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0
2007-08-24,41.781416,-87.77653199999999,71,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0
2007-08-24,41.794781,-87.615989,76,2,0,0,0,0,0,0,1,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.794781,-87.615989,76,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.797616,-87.797894,70,1,0,0,1,0,0,0,0,0,80,69,75,4,67,69,0,10,509,1840,0,0.0,0.24,29.11,29.82,5.8,25,7.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2007-08-24,41.798697,-87.736812,114,2,0,0,0,0,0,0,1,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.798697,-87.736812,114,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.798697,-87.736812,114,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0
2007-08-24,41.799282,-87.585487,75,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.800737,-87.71188000000001,62,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0
2007-08-24,41.801179,-87.679447,61,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
2007-08-24,41.801179,-87.679447,61,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0
2007-08-24,41.801497999999995,-87.763416,31,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.801497999999995,-87.763416,31,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0
2007-08-24,41.803422999999995,-87.642984,82,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,16.0,1.0
2007-08-24,41.803422999999995,-87.642984,82,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17.0,1.0
2007-08-24,41.821582,-87.62779599999999,81,2,0,0,1,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,15.0,0.0
2007-08-24,41.821582,-87.62779599999999,81,2,0,1,0,0,0,0,0,0,81,69,75,4,67,69,0,10,509,1840,0,0.0,0.2,29.16,29.81,5.5,25,7.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0.0
